,date,time,tempC,weatherDesc,precipMM,humidity,pressure,cloudcover,windspeedKmph,visibility,uvIndex,moon_illumination,city
90,2018-01-27,18,9,Clear,0.0,82,1033,14,8,10,2,71,milan
91,2018-01-28,0,8,Clear,0.0,85,1036,4,3,10,3,78,milan
92,2018-01-28,6,6,Sunny,0.0,81,1036,5,3,10,3,78,milan
93,2018-01-28,12,12,Sunny,0.0,58,1035,2,7,10,3,78,milan
94,2018-01-28,18,9,Clear,0.0,69,1035,5,5,10,3,78,milan
95,2018-01-29,0,8,Clear,0.0,72,1035,4,3,10,4,86,milan
96,2018-01-29,6,7,Sunny,0.0,79,1034,4,5,10,4,86,milan
97,2018-01-29,12,12,Sunny,0.0,60,1031,3,8,10,4,86,milan
98,2018-01-29,18,12,Clear,0.0,67,1030,0,6,10,4,86,milan
99,2018-01-30,0,9,Clear,0.0,86,1030,0,8,10,3,93,milan
100,2018-01-30,6,6,Sunny,0.0,91,1029,18,6,10,3,93,milan
101,2018-01-30,12,10,Cloudy,0.0,69,1027,78,4,10,3,93,milan
102,2018-01-30,18,8,Cloudy,0.0,77,1028,25,4,10,3,93,milan
103,2018-01-31,0,6,Cloudy,0.0,86,1028,62,1,10,3,97,milan
104,2018-01-31,18,8,Cloudy,0.0,83,1018,85,5,10,3,97,milan
105,2018-02-01,18,7,Cloudy,0.0,91,1004,71,2,10,2,88,milan
106,2018-02-02,0,7,Rain,0.4,85,1006,100,2,10,2,81,milan
107,2018-02-02,6,6,Cloudy,0.0,73,1006,82,2,10,2,81,milan
108,2018-02-02,12,10,Sunny,0.0,47,1005,18,4,10,2,81,milan
109,2018-02-02,18,7,Cloudy,0.0,76,1007,75,9,10,2,81,milan
110,2018-02-03,12,8,Cloudy,0.0,43,1004,45,6,10,2,73,milan
111,2018-02-03,18,7,Clear,0.0,61,1007,7,7,10,2,73,milan
112,2018-02-04,0,4,Clear,0.0,69,1011,16,8,10,3,66,milan
113,2018-02-04,6,3,Sunny,0.0,67,1014,17,7,10,3,66,milan
114,2018-02-04,12,8,Cloudy,0.0,52,1015,45,7,10,3,66,milan
115,2018-02-04,18,6,Cloudy,0.0,63,1018,81,6,10,3,66,milan
116,2018-02-05,6,5,Rain,2.8,73,1022,100,6,7,2,58,milan
117,2018-02-05,12,6,Rain,1.9,68,1022,100,9,9,2,58,milan
118,2018-02-05,18,6,Rain,1.3,77,1021,100,5,9,2,58,milan
119,2018-02-06,0,5,Rain,2.3,78,1020,100,4,9,2,51,milan
120,2018-02-06,6,5,Rain,3.1,84,1017,100,1,7,2,51,milan
121,2018-02-06,12,6,Rain,2.4,74,1014,100,3,9,2,51,milan
122,2018-02-06,18,5,Rain,2.7,88,1012,100,5,7,2,51,milan
123,2018-02-07,0,4,Rain,2.6,90,1010,100,3,7,2,43,milan
124,2018-02-07,12,8,Cloudy,0.0,66,1007,37,5,10,2,43,milan
125,2018-02-07,18,7,Clear,0.0,80,1008,19,5,10,2,43,milan
126,2018-02-08,0,5,Cloudy,0.0,81,1012,42,2,10,3,36,milan
127,2018-02-08,6,4,Cloudy,0.0,75,1013,58,1,10,3,36,milan
128,2018-02-08,12,9,Cloudy,0.0,56,1014,53,5,10,3,36,milan
129,2018-02-08,18,8,Cloudy,0.0,73,1016,46,3,10,3,36,milan
130,2018-02-09,0,6,Cloudy,0.0,80,1018,50,3,10,3,28,milan
131,2018-02-09,12,9,Rain,0.4,71,1015,62,1,10,3,28,milan
132,2018-02-09,18,8,Clear,0.0,79,1015,18,5,10,3,28,milan
133,2018-02-10,0,5,Cloudy,0.0,83,1015,34,6,10,3,20,milan
134,2018-02-10,6,4,Cloudy,0.0,81,1015,76,3,10,3,20,milan
135,2018-02-10,12,10,Sunny,0.0,58,1013,6,7,10,3,20,milan
136,2018-02-10,18,8,Clear,0.0,76,1015,6,6,10,3,20,milan
137,2018-02-11,0,6,Clear,0.0,69,1015,7,5,10,3,13,milan
138,2018-02-11,6,4,Cloudy,0.0,66,1014,50,6,10,3,13,milan
139,2018-02-11,12,8,Cloudy,0.0,62,1010,39,8,10,3,13,milan
140,2018-02-11,18,8,Clear,0.0,71,1009,10,5,10,3,13,milan
141,2018-02-12,0,5,Cloudy,0.0,77,1009,30,5,10,3,5,milan
142,2018-02-12,6,4,Cloudy,0.0,80,1009,49,5,10,3,5,milan
143,2018-02-12,12,8,Sunny,0.0,66,1011,24,5,10,3,5,milan
144,2018-02-12,18,7,Rain,1.4,72,1015,19,3,9,3,5,milan
145,2018-02-13,0,5,Clear,0.0,55,1018,4,5,10,3,0,milan
146,2018-02-13,6,4,Sunny,0.0,52,1019,0,3,10,3,0,milan
147,2018-02-13,12,8,Sunny,0.0,42,1014,5,7,10,3,0,milan
148,2018-02-13,18,7,Clear,0.0,58,1014,3,6,10,3,0,milan
149,2018-02-14,6,2,Cloudy,0.0,54,1016,29,4,10,2,0,milan
150,2018-02-14,12,9,Sunny,0.0,43,1015,0,6,10,2,0,milan
151,2018-02-14,18,8,Clear,0.0,53,1019,2,4,10,2,0,milan
152,2018-02-15,0,4,Clear,0.0,58,1021,7,3,10,3,0,milan
153,2018-02-15,6,2,Cloudy,0.0,54,1021,47,4,10,3,0,milan
154,2018-02-15,12,8,Sunny,0.0,44,1022,12,4,10,3,0,milan
155,2018-02-15,18,7,Clear,0.0,46,1023,8,3,10,3,0,milan
156,2018-02-16,0,5,Clear,0.0,56,1024,14,3,10,3,2,milan
157,2018-02-16,6,3,Sunny,0.0,58,1023,13,2,10,3,2,milan
158,2018-02-16,12,9,Cloudy,0.0,50,1023,34,5,10,3,2,milan
159,2018-02-16,18,7,Clear,0.0,66,1024,13,3,10,3,2,milan
160,2018-02-17,0,5,Cloudy,0.0,77,1025,77,6,10,2,10,milan
161,2018-02-17,18,7,Cloudy,0.1,64,1017,87,4,10,2,10,milan
162,2018-02-18,0,5,Cloudy,0.1,75,1017,56,3,10,3,17,milan
163,2018-02-18,6,4,Sunny,0.1,88,1019,9,4,10,3,17,milan
164,2018-02-18,12,8,Cloudy,0.0,68,1019,44,8,10,3,17,milan
165,2018-02-19,0,5,Cloudy,0.0,75,1022,74,7,10,2,25,milan
166,2018-02-19,6,3,Cloudy,0.0,75,1021,35,1,10,2,25,milan
167,2018-02-19,12,7,Sunny,0.0,53,1017,19,7,10,2,25,milan
168,2018-02-19,18,6,Cloudy,0.0,62,1016,40,5,10,2,25,milan
169,2018-02-20,0,3,Cloudy,0.0,70,1015,69,4,10,2,32,milan
170,2018-02-20,6,2,Cloudy,0.0,81,1013,52,2,10,2,32,milan
171,2018-02-20,12,8,Sunny,0.0,54,1010,6,6,10,2,32,milan
172,2018-02-20,18,6,Clear,0.0,64,1010,15,9,10,2,32,milan
173,2018-02-21,6,3,Cloudy,0.0,61,1013,47,4,10,2,40,milan
174,2018-02-21,12,9,Sunny,0.0,38,1011,23,3,10,2,40,milan
175,2018-02-21,18,7,Cloudy,0.0,51,1011,45,13,10,2,40,milan
176,2018-02-22,0,5,Cloudy,0.0,64,1010,62,5,10,2,47,milan
177,2018-02-22,18,5,Rain,0.8,78,1010,84,3,9,2,47,milan
178,2018-02-23,0,3,Cloudy,0.0,88,1010,86,4,10,1,55,milan
179,2018-02-23,12,6,Cloudy,0.0,74,1009,50,3,10,1,55,milan
180,2018-02-24,0,5,Rain,1.9,83,1010,67,5,9,2,62,milan
181,2018-02-24,6,5,Rain,0.8,85,1010,62,3,9,2,62,milan
182,2018-02-24,12,9,Cloudy,0.0,63,1010,80,5,10,2,62,milan
183,2018-02-24,18,7,Cloudy,0.0,78,1010,53,8,10,2,62,milan
184,2018-02-25,18,0,Cloudy,0.0,61,1016,72,10,10,1,70,milan
185,2018-02-26,0,-1,Cloudy,0.0,57,1017,46,6,10,2,77,milan
186,2018-02-26,6,-2,Cloudy,0.0,56,1016,64,11,10,2,77,milan
187,2018-02-26,12,0,Cloudy,0.0,45,1012,77,8,10,2,77,milan
188,2018-02-26,18,-1,Cloudy,0.0,54,1013,48,12,10,2,77,milan
189,2018-02-27,0,-2,Cloudy,0.0,56,1015,43,6,10,2,85,milan
190,2018-02-27,6,-3,Cloudy,0.0,57,1014,70,3,10,2,85,milan
191,2018-02-27,12,1,Cloudy,0.0,32,1012,32,4,10,2,85,milan
192,2018-02-27,18,0,Clear,0.0,41,1013,8,6,10,2,85,milan
193,2018-02-28,0,-1,Clear,0.0,44,1016,9,3,10,2,93,milan
194,2018-02-28,6,-2,Sunny,0.0,39,1018,9,4,10,2,93,milan
195,2018-02-28,12,2,Sunny,0.0,29,1017,12,8,10,2,93,milan
196,2018-02-28,18,0,Cloudy,0.0,40,1019,49,6,10,2,93,milan
197,2018-03-01,0,-1,Snow,0.0,66,1020,100,5,10,1,96,milan
198,2018-03-01,6,-2,Snow,2.5,84,1016,100,3,2,1,96,milan
199,2018-03-01,12,1,Snow,0.8,73,1011,100,5,2,1,96,milan
200,2018-03-01,18,-1,Snow,0.2,86,1007,100,5,5,1,96,milan
201,2018-03-02,6,-1,Cloudy,0.0,87,999,86,6,10,1,100,milan
202,2018-03-02,12,0,Snow,3.8,97,995,100,5,2,1,100,milan
203,2018-03-02,18,-1,Rain,2.2,97,997,78,8,3,1,100,milan
204,2018-03-03,18,0,Rain,1.6,95,1000,65,4,9,1,89,milan
205,2018-03-04,12,4,Cloudy,0.0,91,1004,47,4,10,1,82,milan
206,2018-03-04,18,2,Cloudy,0.0,89,1004,71,3,10,1,82,milan
207,2018-03-05,0,2,Rain,1.7,92,1004,100,5,9,1,74,milan
208,2018-03-05,6,1,Cloudy,0.0,93,1002,46,3,10,1,74,milan
209,2018-03-05,12,7,Cloudy,0.0,80,998,61,4,10,1,74,milan
210,2018-03-06,12,8,Rain,1.6,83,993,79,5,9,2,67,milan
211,2018-03-07,0,4,Cloudy,0.0,94,997,38,1,10,3,60,milan
212,2018-03-07,12,6,Rain,2.7,88,999,100,5,6,3,60,milan
213,2018-03-07,18,6,Cloudy,0.0,91,1003,35,4,10,3,60,milan
214,2018-03-08,0,7,Clear,0.0,88,1008,0,6,10,3,53,milan
215,2018-03-08,6,3,Sunny,0.0,77,1011,10,5,10,3,53,milan
216,2018-03-08,12,13,Cloudy,0.0,45,1009,33,5,10,3,53,milan
217,2018-03-08,18,10,Cloudy,0.0,61,1013,43,6,10,3,53,milan
218,2018-03-09,0,7,Cloudy,0.0,72,1015,30,2,10,4,45,milan
219,2018-03-09,6,7,Cloudy,0.0,76,1016,57,3,10,4,45,milan
220,2018-03-09,12,14,Cloudy,0.0,59,1015,37,7,10,4,45,milan
221,2018-03-09,18,12,Cloudy,0.0,67,1016,57,4,10,4,45,milan
222,2018-03-10,0,10,Rain,0.2,81,1016,34,3,9,2,38,milan
223,2018-03-10,6,9,Cloudy,0.1,81,1014,84,3,10,2,38,milan
224,2018-03-10,12,9,Rain,2.8,87,1014,100,2,7,2,38,milan
225,2018-03-10,18,8,Rain,1.9,91,1014,92,0,9,2,38,milan
226,2018-03-11,0,8,Rain,1.0,90,1014,100,4,9,2,31,milan
227,2018-03-11,6,8,Rain,2.1,91,1009,100,6,9,2,31,milan
228,2018-03-11,12,8,Rain,15.0,93,1004,100,5,5,2,31,milan
229,2018-03-11,18,8,Rain,12.9,95,1002,100,3,5,2,31,milan
230,2018-03-12,0,7,Rain,1.0,97,1001,99,1,9,3,24,milan
231,2018-03-12,12,13,Cloudy,0.1,70,1002,72,3,10,3,24,milan
232,2018-03-12,18,11,Cloudy,0.0,77,1003,31,7,10,3,24,milan
233,2018-03-13,0,8,Cloudy,0.0,84,1005,76,4,10,3,16,milan
234,2018-03-13,12,16,Sunny,0.0,59,1007,6,6,10,3,16,milan
235,2018-03-13,18,13,Cloudy,0.1,64,1009,30,6,10,3,16,milan
236,2018-03-14,0,9,Clear,0.0,67,1013,20,4,10,4,9,milan
237,2018-03-14,6,8,Sunny,0.0,68,1014,3,1,10,4,9,milan
238,2018-03-14,12,16,Sunny,0.0,46,1011,4,4,10,4,9,milan
239,2018-03-14,18,14,Clear,0.0,56,1011,9,8,10,4,9,milan
240,2018-03-15,0,10,Clear,0.0,75,1010,9,1,10,3,2,milan
241,2018-03-15,6,8,Cloudy,0.1,79,1008,86,5,10,3,2,milan
242,2018-03-15,12,9,Rain,4.4,84,1004,76,13,7,3,2,milan
243,2018-03-15,18,8,Rain,12.8,90,1002,100,13,5,3,2,milan
244,2018-03-16,0,8,Rain,6.5,88,1002,100,4,7,3,0,milan
245,2018-03-16,12,14,Sunny,0.0,60,1003,5,11,10,3,0,milan
246,2018-03-16,18,13,Clear,0.0,61,1003,6,2,10,3,0,milan
247,2018-03-17,0,9,Rain,0.8,85,1002,100,5,10,2,0,milan
248,2018-03-17,6,8,Rain,9.3,94,998,100,8,5,2,0,milan
249,2018-03-17,12,9,Rain,14.5,92,993,100,7,5,2,0,milan
250,2018-03-17,18,9,Rain,7.3,90,993,100,4,6,2,0,milan
251,2018-03-18,0,7,Rain,5.0,94,996,91,6,7,2,5,milan
252,2018-03-18,12,10,Rain,2.2,76,995,100,8,9,2,5,milan
253,2018-03-18,18,8,Rain,3.1,86,996,100,5,7,2,5,milan
254,2018-03-19,0,6,Rain,5.0,94,999,100,8,7,2,13,milan
255,2018-03-19,6,5,Rain,3.1,89,1001,100,9,7,2,13,milan
256,2018-03-19,12,6,Rain,1.6,79,1001,100,8,9,2,13,milan
257,2018-03-20,6,3,Cloudy,0.0,90,1006,53,3,10,2,20,milan
258,2018-03-20,12,10,Cloudy,0.0,62,1006,51,9,10,2,20,milan
259,2018-03-20,18,7,Cloudy,0.0,74,1009,48,11,10,2,20,milan
260,2018-03-21,0,5,Cloudy,0.0,62,1016,80,12,10,2,27,milan
261,2018-03-21,6,4,Snow,0.3,64,1019,83,7,2,2,27,milan
262,2018-03-21,12,8,Cloudy,0.0,50,1019,48,8,10,2,27,milan
263,2018-03-21,18,6,Clear,0.0,69,1022,16,12,10,2,27,milan
264,2018-03-22,0,4,Cloudy,0.0,73,1025,62,6,10,3,34,milan
265,2018-03-22,6,3,Sunny,0.0,69,1021,10,6,10,3,34,milan
266,2018-03-22,12,9,Sunny,0.0,48,1014,7,2,10,3,34,milan
267,2018-03-22,18,8,Clear,0.0,56,1011,17,6,10,3,34,milan
268,2018-03-23,0,5,Clear,0.0,61,1010,4,2,10,3,42,milan
269,2018-03-23,6,4,Sunny,0.0,64,1009,4,6,10,3,42,milan
270,2018-03-23,12,13,Sunny,0.0,46,1004,2,6,10,3,42,milan
271,2018-03-23,18,9,Clear,0.0,59,1003,11,9,10,3,42,milan
272,2018-03-24,0,7,Cloudy,0.0,66,1004,76,14,10,2,49,milan
273,2018-03-24,6,6,Cloudy,0.0,63,1003,60,12,10,2,49,milan
274,2018-03-24,12,12,Cloudy,0.0,53,1003,27,11,10,2,49,milan
275,2018-03-24,18,10,Cloudy,0.0,58,1004,47,6,10,2,49,milan
276,2018-03-25,0,8,Cloudy,0.0,68,1007,56,8,10,4,56,milan
277,2018-03-25,6,5,Cloudy,0.0,73,1008,28,6,10,4,56,milan
278,2018-03-25,12,13,Cloudy,0.0,47,1007,29,6,10,4,56,milan
279,2018-03-25,18,10,Cloudy,0.0,61,1008,26,9,10,4,56,milan
280,2018-03-26,0,7,Cloudy,0.0,70,1011,34,3,10,4,63,milan
281,2018-03-26,6,6,Sunny,0.0,75,1011,18,1,10,4,63,milan
282,2018-03-26,12,15,Sunny,0.0,49,1010,9,6,10,4,63,milan
283,2018-03-26,18,12,Clear,0.0,59,1012,18,7,10,4,63,milan
284,2018-03-27,0,10,Clear,0.0,60,1015,6,7,10,4,71,milan
285,2018-03-27,6,8,Sunny,0.0,61,1016,6,4,10,4,71,milan
286,2018-03-27,12,17,Sunny,0.0,43,1013,6,6,10,4,71,milan
287,2018-03-27,18,14,Clear,0.0,45,1012,20,7,10,4,71,milan
288,2018-03-28,0,10,Clear,0.0,60,1013,11,4,10,4,78,milan
289,2018-03-28,6,8,Sunny,0.0,74,1013,16,6,10,4,78,milan
290,2018-03-28,12,16,Sunny,0.0,52,1010,13,6,10,4,78,milan
291,2018-03-28,18,13,Cloudy,0.1,71,1008,80,5,10,4,78,milan
292,2018-03-29,0,11,Cloudy,0.0,79,1008,61,3,10,4,85,milan
293,2018-03-29,6,10,Cloudy,0.0,83,1007,73,8,10,4,85,milan
294,2018-03-29,18,11,Cloudy,0.0,87,1007,44,12,10,4,85,milan
295,2018-03-30,0,10,Cloudy,0.0,88,1008,46,5,10,4,93,milan
296,2018-03-30,6,10,Cloudy,0.0,91,1008,45,7,10,4,93,milan
297,2018-03-30,12,16,Cloudy,0.0,63,1005,57,11,10,4,93,milan
298,2018-03-30,18,13,Clear,0.0,71,1002,21,9,10,4,93,milan
299,2018-03-31,0,10,Clear,0.0,85,1000,9,11,10,4,96,milan
300,2018-03-31,6,10,Cloudy,0.0,84,998,73,8,10,4,96,milan
301,2018-03-31,18,10,Rain,3.6,79,997,92,6,7,4,96,milan
302,2018-04-01,0,9,Cloudy,0.0,74,1001,85,10,10,3,89,milan
303,2018-04-01,6,8,Sunny,0.0,60,1006,8,6,10,3,89,milan
304,2018-04-01,12,18,Sunny,0.0,31,1008,2,13,10,3,89,milan
305,2018-04-01,18,14,Clear,0.0,33,1011,0,10,10,3,89,milan
306,2018-04-02,0,9,Clear,0.0,43,1015,9,6,10,4,81,milan
307,2018-04-02,6,8,Sunny,0.0,54,1015,17,1,10,4,81,milan
308,2018-04-02,12,16,Cloudy,0.0,45,1015,40,7,10,4,81,milan
309,2018-04-02,18,12,Cloudy,0.0,63,1015,39,7,10,4,81,milan
310,2018-04-03,0,10,Clear,0.0,64,1017,18,6,10,4,74,milan
311,2018-04-03,6,10,Cloudy,0.0,73,1017,46,3,10,4,74,milan
312,2018-04-03,12,15,Cloudy,0.0,52,1018,44,3,10,4,74,milan
313,2018-04-05,12,16,Sunny,0.0,60,1014,9,8,10,3,59,milan
314,2018-04-05,18,14,Clear,0.0,64,1016,1,10,10,3,59,milan
315,2018-04-06,0,11,Clear,0.0,62,1019,10,5,10,5,51,milan
316,2018-04-06,6,10,Sunny,0.0,61,1020,3,7,10,5,51,milan
317,2018-04-06,12,18,Sunny,0.0,58,1019,15,6,10,5,51,milan
318,2018-04-06,18,15,Clear,0.0,78,1019,7,8,10,5,51,milan
319,2018-04-07,0,12,Clear,0.0,87,1020,13,6,10,5,44,milan
320,2018-04-07,6,11,Sunny,0.0,82,1020,23,6,10,5,44,milan
321,2018-04-07,12,19,Sunny,0.0,51,1018,13,6,10,5,44,milan
322,2018-04-07,18,15,Clear,0.0,67,1017,8,6,10,5,44,milan
323,2018-04-08,0,12,Clear,0.0,81,1017,17,6,10,5,36,milan
324,2018-04-08,6,12,Cloudy,0.0,79,1016,37,7,10,5,36,milan
325,2018-04-08,12,19,Cloudy,0.0,51,1015,45,10,10,5,36,milan
326,2018-04-08,18,16,Cloudy,0.0,66,1014,56,10,10,5,36,milan
327,2018-04-09,6,12,Cloudy,0.0,82,1011,69,8,10,3,28,milan
328,2018-04-09,12,15,Cloudy,0.0,70,1009,48,13,10,3,28,milan
329,2018-04-10,0,11,Cloudy,0.0,89,1010,86,9,10,3,21,milan
330,2018-04-10,6,11,Sunny,0.0,86,1009,15,5,10,3,21,milan
331,2018-04-10,12,15,Rain,2.3,72,1008,99,11,10,3,21,milan
332,2018-04-10,18,13,Rain,3.4,76,1010,13,5,8,3,21,milan
333,2018-04-11,0,10,Cloudy,0.0,84,1011,26,3,10,4,13,milan
334,2018-04-11,6,10,Sunny,0.0,78,1011,22,6,10,4,13,milan
335,2018-04-11,12,13,Rain,1.3,76,1008,79,11,9,4,13,milan
336,2018-04-11,18,11,Rain,12.4,87,1006,100,13,5,4,13,milan
337,2018-04-12,0,11,Rain,17.6,90,1005,100,23,6,3,6,milan
338,2018-04-12,6,11,Rain,11.2,93,1006,83,6,3,3,6,milan
339,2018-04-12,12,17,Rain,5.1,61,1007,56,6,7,3,6,milan
340,2018-04-12,18,13,Rain,4.8,74,1006,92,12,7,3,6,milan
341,2018-04-13,0,10,Rain,11.9,90,1009,63,11,6,3,0,milan
342,2018-04-13,6,11,Sunny,0.0,83,1012,18,2,10,3,0,milan
343,2018-04-13,12,17,Rain,0.5,55,1014,35,8,9,3,0,milan
344,2018-04-13,18,14,Rain,0.2,64,1017,15,1,9,3,0,milan
345,2018-04-14,0,11,Cloudy,0.0,73,1022,33,5,10,5,0,milan
346,2018-04-14,6,11,Cloudy,0.0,70,1022,30,4,10,5,0,milan
