,date,time,tempC,weatherDesc,precipMM,humidity,pressure,cloudcover,windspeedKmph,visibility,uvIndex,moon_illumination,city
69,2018-01-21,12,9,Sunny,0.1,55,1010,1,1,10,2,28,turin
70,2018-01-21,18,5,Clear,0.0,67,1014,4,3,10,2,28,turin
71,2018-01-22,0,2,Clear,0.1,74,1016,14,3,10,2,35,turin
72,2018-01-22,6,2,Sunny,0.1,84,1016,15,1,10,2,35,turin
73,2018-01-22,12,4,Sunny,0.1,64,1016,9,4,10,2,35,turin
74,2018-01-22,18,2,Clear,0.1,69,1014,6,6,10,2,35,turin
75,2018-01-23,0,3,Clear,0.0,81,1017,3,1,10,3,42,turin
76,2018-01-23,6,7,Sunny,0.0,78,1022,0,5,10,3,42,turin
77,2018-01-23,12,13,Sunny,0.0,62,1023,2,5,10,3,42,turin
78,2018-01-23,18,7,Clear,0.0,79,1028,3,5,10,3,42,turin
79,2018-01-24,0,2,Clear,0.0,80,1030,8,5,10,3,49,turin
80,2018-01-24,6,6,Sunny,0.0,76,1030,0,2,10,3,49,turin
81,2018-01-24,12,6,Sunny,0.1,78,1029,2,3,10,3,49,turin
82,2018-01-24,18,3,Clear,0.0,86,1030,3,2,10,3,49,turin
83,2018-01-25,0,1,Clear,0.0,83,1029,13,3,10,2,57,turin
84,2018-01-25,6,4,Cloudy,0.1,84,1027,31,4,10,2,57,turin
85,2018-01-26,12,2,Rain,3.8,88,1019,100,3,7,1,64,turin
86,2018-01-26,18,2,Rain,5.8,90,1022,100,1,7,1,64,turin
87,2018-01-27,0,2,Rain,4.1,87,1025,99,5,7,2,71,turin
88,2018-01-27,6,5,Rain,2.6,83,1028,64,4,8,2,71,turin
89,2018-01-27,12,6,Rain,1.7,69,1030,31,5,9,2,71,turin
90,2018-01-27,18,6,Clear,0.0,78,1033,5,4,10,2,71,turin
91,2018-01-28,0,6,Clear,0.0,68,1036,1,4,10,3,78,turin
92,2018-01-28,6,6,Sunny,0.0,67,1037,3,2,10,3,78,turin
93,2018-01-28,12,9,Sunny,0.0,57,1035,15,5,10,3,78,turin
94,2018-01-28,18,7,Clear,0.0,70,1036,4,2,10,3,78,turin
95,2018-01-29,0,5,Clear,0.0,66,1035,3,3,10,3,86,turin
96,2018-01-29,6,7,Sunny,0.0,70,1034,3,1,10,3,86,turin
97,2018-01-29,12,11,Sunny,0.0,55,1031,0,5,10,3,86,turin
98,2018-01-29,18,9,Clear,0.0,78,1031,0,2,10,3,86,turin
99,2018-01-30,0,8,Clear,0.1,77,1030,0,3,10,3,93,turin
100,2018-01-30,6,6,Sunny,0.1,75,1029,18,1,10,3,93,turin
101,2018-01-30,12,7,Cloudy,0.1,71,1027,85,5,10,3,93,turin
102,2018-01-30,18,4,Cloudy,0.0,88,1028,25,4,10,3,93,turin
103,2018-01-31,0,4,Cloudy,0.1,84,1028,37,3,10,3,97,turin
104,2018-01-31,6,6,Sunny,0.3,80,1025,12,4,10,3,97,turin
105,2018-02-01,12,4,Rain,0.2,80,1005,27,5,9,1,88,turin
106,2018-02-01,18,2,Cloudy,0.0,83,1005,33,4,10,1,88,turin
107,2018-02-02,0,1,Cloudy,0.0,62,1007,35,6,10,2,81,turin
108,2018-02-02,6,3,Cloudy,0.0,50,1007,30,6,10,2,81,turin
109,2018-02-02,12,7,Sunny,0.0,29,1006,12,5,10,2,81,turin
